sex,race,y_true,y_prob,y_pred
Male,White,0,0.2939864,0
Male,White,0,0.0007920834,0
Male,White,0,0.04599654,0
Male,White,0,0.7016941,1
Female,White,0,0.012757554,0
Male,White,1,0.9412085,1
Male,White,1,0.621634,1
Male,White,1,0.9555508,1
Male,White,1,0.16227078,0
Male,White,0,0.0009263102,0
Female,White,0,0.014601496,0
Male,White,1,0.5053781,1
Male,White,0,0.0400609,0
Male,White,0,0.25425783,0
Male,White,0,0.0008051121,0
Male,Black,0,0.020563569,0
Female,Black,0,0.019217096,0
Male,White,0,0.185581,0
Male,White,0,0.0049536168,0
Male,White,1,0.5677024,1
Male,White,0,0.2990338,0
Female,White,0,0.10518322,0
Male,White,0,0.13582543,0
Male,White,1,0.20850545,0
Male,White,1,0.71058404,1
Male,White,0,0.18184885,0
Male,White,0,0.008054456,0
Female,White,0,0.017720206,0
Male,Amer-Indian-Eskimo,0,0.00070425466,0
Male,White,1,0.45290497,0
Male,White,0,0.8119578,1
Male,White,1,0.6739049,1
Male,Other,0,0.0019294369,0
Female,White,0,0.00090834906,0
Male,White,0,0.0440144,0
Male,White,0,0.61009824,1
Female,White,0,0.00066765264,0
Female,White,0,0.04063267,0
Male,White,0,0.5345195,1
Male,White,1,0.15127422,0
Male,White,1,0.723418,1
Female,White,0,0.014650962,0
Female,White,0,0.00044888243,0
Male,White,0,0.09908973,0
Female,White,0,0.0032572527,0
Female,Asian-Pac-Islander,0,0.5830476,1
Male,White,0,0.016120411,0
Female,White,0,0.015935326,0
Male,White,1,0.6688326,1
Female,White,1,0.2471952,0
Male,White,0,0.030074252,0
Male,White,1,0.7072257,1
Male,White,0,0.0011090718,0
Male,White,0,0.42433208,0
Male,White,1,0.8323477,1
Female,White,0,0.015857501,0
Male,White,1,0.6220201,1
Male,White,0,0.009537604,0
Male,White,0,0.0031813069,0
Male,White,0,0.021487579,0
Female,White,0,0.04792057,0
Male,White,1,0.93223137,1
Male,White,1,0.19498372,0
Male,White,1,0.64627254,1
Male,White,0,0.117675066,0
Male,White,0,0.02375629,0
Male,White,0,0.0077928663,0
Female,White,0,0.014882519,0
Male,Black,1,0.8174981,1
Male,White,0,0.25829363,0
Male,White,0,0.022567514,0
Male,White,0,0.00040890442,0
Female,White,0,0.028160652,0
Male,White,0,0.00019015317,0
Male,Asian-Pac-Islander,0,0.6899797,1
Female,White,1,0.75242436,1
Male,Black,0,0.00081535825,0
Male,White,0,0.27857536,0
Male,White,0,0.006790018,0
Male,White,0,0.33961672,0
Female,White,0,0.0005305214,0
Female,White,0,0.00016949963,0
Male,White,1,0.9909841,1
Male,White,0,0.024478348,0
Male,Black,0,0.31081232,0
Male,White,0,0.0016084816,0
Female,Black,0,0.000702713,0
Female,White,1,0.34758398,0
Male,White,1,0.86332464,1
Female,White,0,0.032133307,0
Male,White,1,0.8451971,1
Female,White,0,0.0011435737,0
Male,White,0,0.02648149,0
Male,White,0,0.066508666,0
Male,White,1,0.38727593,0
Male,White,0,0.0064408756,0
Male,Black,0,0.008808946,0
Female,White,0,0.01858692,0
Male,White,0,0.013585306,0
Female,White,0,0.00014762391,0
Female,White,0,0.0020407399,0
Male,White,0,0.00084985717,0
Male,White,0,0.005221223,0
Male,White,1,0.8824578,1
Male,White,0,0.20785767,0
Male,Black,0,0.14584656,0
Male,White,0,0.056578048,0
Female,White,0,0.00025115997,0
Male,Asian-Pac-Islander,1,0.5689908,1
Female,Black,0,0.0034743273,0
Male,White,0,0.005581418,0
Male,White,1,0.488906,0
Male,White,0,0.12136533,0
Male,Asian-Pac-Islander,0,0.5504951,1
Male,White,0,0.3317167,0
Male,Black,1,0.6395917,1
Male,White,0,0.1609569,0
Female,White,0,0.03691065,0
Male,White,0,0.751523,1
Male,White,0,0.2036932,0
Male,White,1,0.99205494,1
Male,White,1,0.65889525,1
Female,Black,0,0.008212924,0
Male,White,0,0.0017017078,0
Male,Black,0,0.042731218,0
Female,White,0,0.025113849,0
Male,White,0,0.0027665456,0
Male,White,1,0.2707491,0
Male,White,0,0.00012558348,0
Male,White,0,0.17642258,0
Female,White,0,0.0082102325,0
Male,White,1,0.072011046,0
Female,Black,0,0.0038309803,0
Male,White,1,0.6500399,1
Male,White,0,0.35325116,0
Male,White,0,0.097112864,0
Male,Black,0,0.50777084,1
Female,White,0,0.0012437365,0
Male,White,0,0.6684863,1
Female,Black,0,0.0010930565,0
Female,White,0,0.046948478,0
Male,White,1,0.15921128,0
Female,White,0,0.021847617,0
Male,White,0,0.32019457,0
Male,White,1,0.99373966,1
Male,White,0,0.034224387,0
Male,White,0,0.013879745,0
Female,Black,0,0.0016091012,0
Female,White,0,0.0014427184,0
Male,White,0,0.594956,1
Male,White,0,0.2407071,0
Male,White,0,0.12437937,0
Male,White,0,0.22488132,0
Male,White,0,0.0017016131,0
Female,White,0,0.19570287,0
Female,Black,1,0.9871096,1
Male,White,0,0.037647136,0
Male,White,1,0.89060694,1
Female,White,0,0.0052855443,0
Male,White,0,0.21347891,0
Female,White,0,0.34068757,0
Male,White,0,0.6321789,1
Female,Black,0,0.18640517,0
Female,White,0,0.013979872,0
Female,White,0,0.029632699,0
Male,White,0,0.36600757,0
Male,White,0,0.00089002267,0
Female,White,1,0.68196654,1
Male,White,1,0.93362087,1
Male,White,0,0.028455399,0
Male,White,0,0.14535105,0
Male,White,1,0.40926623,0
Female,Amer-Indian-Eskimo,0,0.0011578248,0
Female,White,0,0.021738833,0
Female,Asian-Pac-Islander,0,0.0072475807,0
Male,White,0,0.18005183,0
Male,White,0,0.13092022,0
Male,Asian-Pac-Islander,0,0.12652917,0
Male,White,0,0.81460375,1
Male,White,1,0.8435152,1
Female,White,0,0.0025511591,0
Female,Black,0,0.009421503,0
Female,White,0,0.00026932426,0
Female,White,0,0.08761264,0
Female,White,0,0.07141963,0
Male,White,0,0.003837311,0
Male,White,0,0.002488205,0
Female,White,0,0.10029489,0
Male,White,0,0.63277465,1
Male,White,1,0.6959784,1
Male,White,0,0.00073651917,0
Female,White,0,0.015985891,0
Female,White,1,0.73819244,1
Female,Black,0,0.0006072889,0
Male,White,0,0.12249151,0
Female,White,0,0.004882354,0
Male,White,0,0.15909538,0
Male,Asian-Pac-Islander,1,0.9165713,1
Male,White,0,0.015597933,0
Female,White,0,0.09675316,0
Male,Black,0,0.0011481362,0
Female,White,0,0.00038553565,0
Male,White,0,0.124515414,0
Male,White,0,0.0016991418,0
Female,Black,0,0.0005520386,0
Female,Black,0,0.0030234554,0
Male,White,0,0.43560302,0
Male,White,1,0.76456153,1
Male,White,0,0.13230781,0
Male,White,0,0.030012053,0
Male,White,0,0.61375856,1
Male,White,0,0.013908288,0
Female,White,0,0.008306539,0
Male,White,1,0.94239295,1
Male,White,0,0.16888551,0
Female,White,0,0.006683511,0
Male,White,0,0.018511824,0
Male,White,0,0.11231998,0
Female,Black,0,0.0014356567,0
Female,Black,0,0.00065619935,0
Female,White,0,0.0021006893,0
Male,White,0,0.0010424113,0
Male,Asian-Pac-Islander,1,0.31249055,0
Male,White,1,0.32680959,0
Male,White,1,0.79037094,1
Male,White,0,0.5200803,1
Female,Asian-Pac-Islander,0,0.0010450861,0
Male,White,0,0.20278724,0
Male,White,0,0.24580978,0
Female,White,0,5.145197e-05,0
Male,White,0,0.02720535,0
Male,White,0,0.11366692,0
Male,White,1,0.59934413,1
Female,White,0,0.004700201,0
Male,White,0,0.003463188,0
Female,White,0,0.016706262,0
Male,White,0,0.2200391,0
Male,White,0,0.00081739563,0
Male,White,0,0.25662395,0
Male,White,1,0.07029721,0
Male,White,0,6.505676e-05,0
Male,White,0,0.001985504,0
Male,White,0,0.21783778,0
Male,White,1,0.9170596,1
Male,Asian-Pac-Islander,0,0.3658639,0
Male,Black,0,0.12655212,0
Male,White,1,0.94348645,1
Male,White,1,0.088917166,0
Male,White,1,0.5762625,1
Male,White,1,0.80692476,1
Male,Black,0,0.38012227,0
Male,White,1,0.6497916,1
Female,White,0,0.19960089,0
Female,White,0,0.004227476,0
Male,White,0,0.0029728625,0
Male,White,1,0.51207423,1
Male,White,0,0.031086827,0
Male,White,1,0.90956223,1
Female,White,1,0.7548526,1
Male,White,0,0.7326566,1
Male,White,1,0.9262166,1
Female,White,1,0.11657595,0
Male,White,0,0.005739592,0
Female,White,0,0.25531876,0
Female,Black,0,0.0039489837,0
Male,White,0,0.0086076865,0
Male,White,1,0.691853,1
Male,White,0,0.086564,0
Male,White,1,0.2661318,0
Female,White,0,0.10381125,0
Female,White,0,0.0053572967,0
Male,White,1,0.4067446,0
Male,White,0,0.005048388,0
Male,White,0,0.02229885,0
Female,White,0,0.010710903,0
Male,White,0,0.0029090026,0
Female,White,0,0.00076389516,0
Male,Asian-Pac-Islander,0,0.18711342,0
Male,White,0,0.00050149753,0
Female,Amer-Indian-Eskimo,0,0.00038114202,0
Male,White,0,0.00859834,0
Male,White,0,0.058107644,0
Female,White,0,0.0053628106,0
Male,White,1,0.9161442,1
Male,White,0,0.35835117,0
Male,White,0,0.0068464386,0
Female,White,0,0.11164905,0
Female,Black,1,0.9899374,1
Male,White,0,0.29619583,0
Female,White,1,0.9621069,1
Male,White,1,0.769722,1
Male,White,0,0.03048949,0
Female,White,0,0.00097226555,0
Female,White,0,0.03193272,0
Male,White,0,0.14074919,0
Male,White,0,0.0010320143,0
Female,Black,0,0.08140031,0
Male,Black,0,0.00048416975,0
Female,White,0,0.0014652023,0
Male,White,0,0.086116806,0
Male,White,1,0.40134177,0
Female,White,0,0.0019572563,0
Male,White,0,0.060270894,0
Female,White,0,8.824266e-05,0
Male,White,1,0.77451444,1
Female,White,0,0.08632724,0
Male,White,1,0.96052057,1
Female,White,0,0.004093066,0
Female,White,0,0.0014756515,0
Male,White,0,0.13379292,0
Male,White,1,0.8227507,1
Female,White,1,0.48206675,0
Female,Black,0,0.0014198365,0
Female,White,0,0.009257397,0
Female,White,0,0.060375154,0
Male,White,1,0.2407071,0
Male,White,0,0.017992547,0
Male,White,0,0.1275246,0
Male,White,0,0.54091984,1
Male,White,0,0.016695611,0
Female,Asian-Pac-Islander,0,0.0048204735,0
Female,White,0,0.0022304058,0
Female,Black,0,0.045597948,0
Male,White,1,0.25662395,0
Male,White,1,0.92716694,1
Female,White,0,0.00058837596,0
Male,White,1,0.1521618,0
Male,White,1,0.75984246,1
Male,White,0,0.01196461,0
Male,White,1,0.8049802,1
Male,Black,0,0.0028850895,0
Female,White,0,0.36557278,0
Female,White,1,0.7222966,1
Male,White,0,0.059325747,0
Male,White,0,0.0013738392,0
Female,Black,0,0.03102542,0
Male,White,1,1.0,1
Female,White,0,0.2628116,0
Male,White,1,0.71594465,1
Female,White,0,6.985344e-05,0
Female,White,0,0.0037870347,0
Male,Asian-Pac-Islander,1,0.12585907,0
Male,White,0,0.0040780082,0
Female,White,0,0.005764375,0
Female,White,0,0.00044706496,0
Male,White,0,0.3890945,0
Male,White,1,0.30778828,0
Male,White,1,0.75408137,1
Female,White,1,0.44416466,0
Male,White,0,0.09344617,0
Male,Other,0,0.0006839184,0
Female,White,0,0.0035514948,0
Male,White,1,0.3432537,0
Female,White,0,0.000234325,0
Male,White,1,0.6936642,1
Female,White,0,0.07042185,0
Female,White,0,0.057467125,0
Male,White,1,0.4164301,0
Male,White,0,0.0009240452,0
Male,Black,1,0.87818944,1
Male,White,0,0.031173922,0
Female,White,0,0.057295494,0
Female,White,1,0.24263382,0
Female,White,0,0.021486918,0
Male,Asian-Pac-Islander,0,0.23026599,0
Male,White,0,0.022111826,0
Male,Other,0,0.58532095,1
Male,White,0,0.004405001,0
Male,White,0,0.5240857,1
Male,White,0,0.4615816,0
Female,White,0,0.008762224,0
Female,White,0,0.00011723204,0
Male,White,0,0.21991132,0
Female,White,0,0.058198087,0
Female,Black,0,0.009489665,0
Male,White,0,0.6605783,1
Female,White,0,0.044269443,0
Male,White,1,0.2269762,0
Male,White,0,0.003939587,0
Male,White,1,0.3050328,0
Male,White,0,0.03551202,0
Male,White,0,0.013071909,0
Male,White,0,0.065693155,0
Female,Black,0,0.0016462657,0
Male,White,1,0.8409444,1
Male,White,0,0.4275876,0
Female,White,1,0.73854315,1
Male,Black,0,0.26546347,0
Male,White,0,0.2933596,0
Male,White,0,0.22010167,0
Male,White,0,0.67896795,1
Female,White,0,0.019631796,0
Male,White,0,0.3881286,0
Male,White,0,0.0017770781,0
Male,White,0,0.31223017,0
Male,White,0,0.3101339,0
Male,White,0,0.2661318,0
Female,White,0,0.005062306,0
Male,White,1,0.7372623,1
Male,White,0,0.6935501,1
Male,White,0,0.34081474,0
Male,White,0,0.019196086,0
Male,White,1,0.35972282,0
Male,White,1,0.76456153,1
Male,White,1,0.5445216,1
Female,Black,0,0.12446759,0
Male,White,1,0.66669226,1
Male,White,1,0.22861469,0
Male,Amer-Indian-Eskimo,0,0.010979059,0
Male,White,0,0.13878188,0
Male,White,1,0.51117206,1
Female,White,0,0.0044982345,0
Female,White,0,0.015377069,0
Female,White,0,0.016465364,0
Male,White,0,0.40190774,0
Male,White,1,0.88743687,1
Female,Black,0,0.00869781,0
Female,White,1,0.6089866,1
Male,White,0,0.6178272,1
Male,White,1,0.6389372,1
Male,White,0,0.5765351,1
Male,White,1,0.97901624,1
Female,White,0,0.043352656,0
Male,White,1,0.26543114,0
Male,White,0,0.32723284,0
Male,White,0,0.13085102,0
Female,Other,1,0.16230667,0
Male,White,0,0.20940267,0
Male,White,0,0.0011554576,0
Male,Black,0,0.009878676,0
Female,Asian-Pac-Islander,0,0.013438688,0
Female,White,0,0.0026550074,0
Female,White,0,0.014141785,0
Male,White,0,0.7697187,1
Male,White,0,0.15104912,0
Male,White,0,0.5629237,1
Male,White,0,0.21688454,0
Male,Amer-Indian-Eskimo,0,0.15795653,0
Female,Amer-Indian-Eskimo,0,0.00430724,0
Male,White,0,0.66070354,1
Female,White,0,0.0026471373,0
Female,White,0,0.0072939615,0
Female,White,0,0.00013832923,0
Female,White,0,0.0010210016,0
Male,White,1,0.096450984,0
Female,White,0,0.058042068,0
Male,White,0,0.00019496513,0
Male,White,0,0.23595479,0
Male,White,0,0.00063251995,0
Male,Black,0,0.6754842,1
Male,White,1,0.58848524,1
Male,White,0,0.4522436,0
Male,White,1,0.46015227,0
Female,Black,0,0.023572335,0
Male,Asian-Pac-Islander,0,0.013802763,0
Male,White,0,0.0029768578,0
Male,White,0,0.19894938,0
Female,Black,0,0.0077668843,0
Male,White,0,0.040001772,0
Male,White,0,0.0003718164,0
Female,White,0,0.04902787,0
Male,White,0,0.025785139,0
Female,White,0,0.014618776,0
Male,White,0,0.09477084,0
Male,White,0,0.000430918,0
Female,White,0,0.004621312,0
Female,White,0,0.027913297,0
Male,White,0,0.3285044,0
Male,White,0,0.7317759,1
Male,White,1,0.407301,0
Male,White,0,0.008796665,0
Male,White,1,0.6996552,1
Male,White,0,0.30163133,0
Male,White,0,0.12030769,0
Male,White,1,0.1247709,0
Female,White,0,0.0007472874,0
Male,White,0,0.04685536,0
Female,White,0,0.0026575844,0
Female,White,0,0.002494532,0
Male,White,0,0.15506032,0
Female,White,0,0.006434129,0
Male,Black,0,0.11341686,0
Male,Black,0,0.00094794814,0
Female,White,0,0.009404968,0
Male,White,0,0.23125441,0
Female,White,0,0.00079553085,0
Female,Other,0,0.08719862,0
Male,White,0,0.0025135945,0
Male,White,0,0.17449611,0
Male,White,0,0.049038146,0
Female,White,0,0.02308561,0
Female,White,0,0.0011148991,0
Female,White,0,0.002005135,0
Male,White,1,0.53012836,1
Male,White,0,0.008469283,0
Male,White,0,0.16802596,0
Female,Black,0,0.0017593002,0
Male,White,0,0.30921954,0
Female,Asian-Pac-Islander,0,0.07146072,0
Female,Asian-Pac-Islander,1,0.33759868,0
Male,White,0,0.007431911,0
Male,White,0,0.20893088,0
Female,White,0,0.00041809716,0
Male,White,0,0.03423418,0
Male,White,0,0.028163623,0
Male,White,0,0.8198802,1
Male,White,1,0.7012019,1
Male,White,0,0.045420893,0
Male,White,1,0.5354348,1
Male,White,0,0.015384139,0
Male,White,0,0.5585077,1
Male,Black,0,0.21072564,0
Male,White,1,0.07507395,0
Male,White,0,0.5901704,1
Male,White,0,0.41703078,0
Male,White,1,0.673155,1
Female,White,0,0.021536434,0
Male,White,0,0.08878508,0
Female,White,0,0.0049823364,0
Male,White,0,0.04059582,0
Male,Black,1,0.561848,1
Male,White,1,0.9568888,1
Female,White,0,0.27481398,0
Male,White,1,0.20949772,0
Female,White,1,0.72801316,1
Male,White,0,0.001051061,0
Male,White,0,0.38869062,0
Female,White,0,0.06068923,0
Female,White,0,0.046356857,0
Male,White,1,0.113051206,0
Male,White,0,0.20133774,0
Male,White,0,0.00019905345,0
Male,White,0,0.051550817,0
Male,White,0,0.14418225,0
Female,White,0,0.035695195,0
Female,White,0,0.0014574061,0
Male,White,1,0.51480407,1
Male,White,0,0.012649348,0
Female,White,0,0.1604591,0
Female,White,0,0.027539495,0
Female,White,0,0.00083437556,0
Male,White,1,0.7429149,1
Male,White,1,0.31642985,0
Male,White,0,0.14237241,0
Female,White,0,0.01188334,0
Male,White,0,0.0040597594,0
Male,White,0,0.015934236,0
Female,White,1,0.41948426,0
Male,Amer-Indian-Eskimo,0,0.034502633,0
Female,Amer-Indian-Eskimo,0,0.011781646,0
Female,White,0,0.0046208226,0
Male,Black,1,0.25374228,0
Male,White,1,0.086653695,0
Female,White,1,0.2523204,0
Male,Black,0,0.029800469,0
Female,White,0,0.049654197,0
Male,Asian-Pac-Islander,1,0.81690955,1
Female,White,0,0.0032249738,0
Male,White,0,0.068321675,0
Male,White,0,0.69309604,1
Female,White,0,0.0046157613,0
Male,White,0,0.0018660191,0
Male,White,1,0.60642123,1
Male,White,0,0.3931742,0
Female,Black,0,0.17581457,0
Male,White,0,0.021804703,0
Female,White,1,0.3630686,0
Male,Black,1,0.19136941,0
Female,White,0,0.00061327574,0
Male,White,1,0.4632011,0
Male,White,0,0.00048424795,0
Male,Asian-Pac-Islander,1,0.55645496,1
Male,White,1,0.3851329,0
Male,White,0,0.02429313,0
Female,White,0,0.036890723,0
Female,Asian-Pac-Islander,0,0.0022809487,0
Male,White,1,0.8696391,1
Female,White,0,0.002905293,0
Male,White,1,0.91949534,1
Female,White,0,0.01375392,0
Male,White,0,0.007804475,0
Male,Asian-Pac-Islander,0,0.0037403388,0
Female,White,0,0.049989868,0
Male,White,0,0.05647536,0
Female,White,1,0.50097895,1
Male,White,0,0.7031994,1
Female,Asian-Pac-Islander,0,0.0005298672,0
Female,White,0,0.012859406,0
Male,White,0,0.41389757,0
Male,White,0,0.007245015,0
Male,White,0,0.087736726,0
Male,White,1,0.7736907,1
Female,White,1,0.93421376,1
Male,White,0,0.08136795,0
Male,White,0,0.0013114412,0
Female,White,0,0.2935112,0
Male,White,0,0.16441081,0
Male,White,0,0.1136475,0
Female,White,0,0.028708069,0
Male,White,0,0.72437036,1
Female,Black,0,0.19392714,0
Male,White,0,0.014508112,0
Female,White,1,0.37530553,0
Male,White,0,0.15650158,0
Male,White,0,0.28794125,0
Male,White,0,0.029365057,0
Male,Black,0,0.002178194,0
Female,White,1,0.99999994,1
Male,White,0,0.0017875648,0
Male,White,0,0.0038403324,0
Male,White,0,0.001985504,0
Male,White,1,0.39057082,0
Female,Black,0,0.00032434714,0
Female,White,0,0.4695149,0
Male,White,0,0.33215386,0
Female,Black,0,0.0013983133,0
Male,White,1,0.6128665,1
Male,White,1,0.6139687,1
Female,White,0,0.043212593,0
Male,White,1,0.9664339,1
Male,White,1,0.24351868,0
Male,White,0,0.15055764,0
Male,White,1,0.7633438,1
Female,Black,0,0.07972003,0
Female,White,0,0.037362408,0
Male,Black,0,0.00033929065,0
Male,White,1,0.43501115,0
Male,Amer-Indian-Eskimo,1,0.9796309,1
Male,White,0,0.0037496325,0
Female,Black,0,0.0002362358,0
Male,White,0,0.033963285,0
Male,White,0,0.00690118,0
Female,White,0,0.027723353,0
Male,Black,0,0.009308883,0
Female,Black,0,0.007612199,0
Male,Black,0,0.3613653,0
Male,White,0,0.18349643,0
Female,White,0,0.015875988,0
Male,White,0,0.1666766,0
Male,White,0,0.0044149416,0
Male,White,0,0.18043299,0
Female,Black,0,0.012221129,0
Female,White,0,0.6610986,1
Male,White,0,0.26615173,0
Male,White,0,0.0009800289,0
Male,White,0,0.5962646,1
Male,White,0,0.20291612,0
Male,White,0,0.42638537,0
Male,White,1,0.7261553,1
Male,White,1,0.1501375,0
Male,White,1,0.8060824,1
Male,White,1,0.67395806,1
Male,White,1,0.5127897,1
Male,White,0,0.0018159022,0
Male,White,0,0.053379312,0
Female,White,0,0.0008548165,0
Male,White,0,0.102221645,0
Female,White,0,0.046482086,0
Male,White,1,0.60876095,1
Male,White,1,0.9251227,1
Male,White,0,0.020495387,0
Male,White,1,0.8152966,1
Male,White,1,0.857269,1
Female,White,0,0.12806371,0
Male,Black,1,0.8607049,1
Male,White,0,0.00018135879,0
Male,White,0,0.020371743,0
Male,White,0,0.042044003,0
Female,White,0,0.027485533,0
Male,White,0,0.19612604,0
Female,Black,0,0.0039531556,0
Male,White,1,0.6419395,1
Male,White,0,0.059381105,0
Male,Asian-Pac-Islander,0,0.027271148,0
Male,Amer-Indian-Eskimo,0,0.18486238,0
Female,White,0,0.0072745653,0
Female,Asian-Pac-Islander,0,0.2383061,0
Female,Black,0,0.0025113453,0
Male,White,1,0.40042156,0
Male,White,0,0.02010606,0
Male,White,1,0.37357932,0
Male,White,1,0.43670195,0
Male,White,0,0.003202809,0
Male,White,0,0.004957889,0
Female,Black,1,0.016189765,0
Female,White,0,0.00044888243,0
Male,White,0,0.23819894,0
Male,White,0,0.06388661,0
Male,Amer-Indian-Eskimo,0,0.010263962,0
Male,White,0,0.18541007,0
Female,White,0,0.0003748887,0
Female,White,0,0.016926939,0
Male,Black,1,0.617098,1
Male,White,0,0.096450984,0
Male,White,0,0.12517743,0
Male,White,0,0.24649626,0
Male,White,1,0.7921397,1
Male,White,0,0.0032626756,0
Female,Black,0,0.0046821977,0
Male,White,1,0.79150844,1
Female,Black,0,0.08240412,0
Female,White,0,0.019076616,0
Male,White,0,0.0061569125,0
Male,Amer-Indian-Eskimo,1,0.27980834,0
Female,Black,1,0.1506709,0
Male,White,1,0.68466306,1
Male,White,0,0.00543533,0
Male,White,0,0.052513115,0
Male,Black,0,0.72519124,1
Female,White,0,0.0030525345,0
Male,White,0,0.010166242,0
Female,White,1,0.6992035,1
Female,White,0,0.022752956,0
Male,White,0,0.13501003,0
Male,Black,0,0.31626865,0
Female,White,0,0.006451837,0
Male,White,1,0.3350116,0
Female,White,0,0.08864222,0
Male,White,0,0.08135993,0
Male,White,0,0.49784166,0
Female,White,0,0.0061486894,0
Male,White,0,0.028423851,0
Male,White,0,0.51007867,1
Female,White,0,0.00031441762,0
Male,White,0,0.54661334,1
Male,White,1,0.11114175,0
Female,White,0,0.005491055,0
Male,White,0,0.3794455,0
Male,White,0,0.0078414045,0
Male,White,1,0.100184806,0
Female,Black,0,0.00029733442,0
Male,White,0,9.027894e-05,0
Male,White,1,0.42612296,0
